tick,x,y,z,dx,dy,dz,yaw,pitch,onGround,sprinting,sneaking,keyUp,keyDown,keyLeft,keyRight,keyJump,keyShift,keySprint
595,4620964604423672184,4634098773540547190,-4590626044407885078,4598251316179083294,-4633271298369615887,-4642996518069701223,-1027377093,1101717545,0,1,0,1,0,0,0,0,0,1
596,4621121925706184627,4634088155732301106,-4590623243982640119,4598252815796697523,-4628715563038355714,-4642495718775412948,-1027347246,1101717545,0,1,0,1,0,0,0,0,0,1
597,4621279293851747514,4634066716460715619,-4590620199026489746,4598254180448765800,-4626000674262927107,-4642039991404476634,-1027347246,1101717545,0,1,0,1,0,0,0,0,0,1
598,4621436704642687535,4634034672154851114,-4590616931547209033,4598255422282183722,-4624268450260362036,-4641625279484972662,-1027347246,1101717545,0,1,0,1,0,0,0,0,0,1
599,4621594155760198048,4633992234915190896,-4590613464295905290,4598256596591950294,-4622964760619654472,-4641252968350362554,-1027353215,1101717545,0,1,0,1,0,0,0,0,0,1
600,4621751643574888766,4633939612600212651,-4590609815252055351,4598257665213868672,-4621687144746895153,-4640914165208103108,-1027353215,1101717545,0,1,0,1,0,0,0,0,0,1
601,4621909164784014434,4633922541587529728,-4590606000776983605,4598258637659842422,-4633058300709086167,-4640605854339761546,-1027353215,1101717545,1,1,0,1,0,0,0,0,0,1
602,4622123707911155244,4633922541587529728,-4590600372325089312,4596665016196139655,-4633058300709086167,-4641421034779498853,-1027484541,1101765299,1,1,0,1,0,0,0,0,0,1
603,4622312490142148105,4633922541587529728,-4590596462334728818,4595764827336586445,-4633058300709086167,-4643474049055987415,-1028039691,1101860807,1,1,0,1,0,0,0,0,0,1
604,4622487150113927426,4633922541587529728,-4590595425242156581,4595271339053308511,-4633058300709086167,-4652083273318228295,-1028851524,1101574279,1,1,0,1,0,0,0,0,0,1
605,4622765728388716919,4633981651330793472,-4590599871882729463,4598538940100379970,4599674017386589685,4580629491047686856,-1029209686,1101168362,0,1,0,1,0,0,0,1,0,1
606,4622932088407130251,4634028545061017564,-4590602695346330775,4598516023793717045,4598108061816866538,4580919254204568268,-1029221625,1101168362,0,1,0,1,0,0,0,1,0,1
607,4623092178035257176,4634063467098229795,-4590608206869398747,4598333430023314546,4595104603415595319,4585296678839468295,-1029508154,1101192239,0,1,0,1,0,0,1,1,0,1
608,4623244296821489591,4634086656876062060,-4590616508524223522,4598027418656037611,4590650808332220283,4587896635290657268,-1030869168,1101168361,0,1,0,1,0,0,1,1,0,1
609,4623386046220635124,4634098349039478184,-4590627626590987322,4597423505534692920,4569101448040898630,4589844550479045049,-1033342083,1100523669,0,1,0,1,0,0,1,0,0,1
610,4623516129666229962,4634098773540547190,-4590641392843736239,4596744080380319505,-4633271298369615887,4591078393328789767,-1035658194,1099640204,0,1,0,1,0,0,1,0,0,1
611,4623635225930434620,4634088155732301106,-4590657574699539993,4596104186917713806,-4628715563038355714,4592203871136535636,-1036040233,1099329798,0,1,0,1,0,0,1,0,0,1
612,4623744346285111228,4634066716460715619,-4590675954473655985,4595523189930055968,-4626000674262927107,4593227925266086864,-1036016355,1099329798,0,1,0,1,0,0,1,0,0,1
613,4623844388561855682,4634034672154851114,-4590696334353493757,4594994482656050083,-4624268450260362036,4593915717234370645,-1036016355,1099305921,0,1,0,1,0,0,1,0,0,1
614,4623936077271738743,4633992234915190896,-4590718535431203251,4594507970908021331,-4622964760619654472,4594339983502794160,-1036111863,1099186536,0,1,0,1,0,0,1,0,0,1
615,4624020315609416047,4633939612600212651,-4590742391920283353,4594074061218252850,-4621687144746895153,4594725628146805205,-1035956660,1099114904,0,1,0,1,0,0,1,0,0,1
616,4624098608877191975,4633922541587529728,-4590767737387778589,4593727820337218142,-4633058300709086167,4595072500568391805,-1035097071,1099234292,1,1,0,1,0,0,1,0,0,1
617,4624276121857573494,4633981651330793472,-4590824704129593514,4595371034597483650,4599674017386589685,4597130604519333516,-1034010648,1099568576,0,1,0,1,0,0,1,1,0,1
618,4624376636616740013,4634028545061017564,-4590859355047102634,4595022000033104198,4598108061816866538,4597240298266101589,-1033055551,1099711839,0,1,0,1,0,0,1,1,0,1
619,4624480788850110769,4634063467098229795,-4590892561715709995,4595233846536864324,4595104603415595319,4596903846032251491,-1032279535,1099687962,0,1,0,1,0,1,1,1,0,1
620,4624588361781911078,4634086656876062060,-4590924400679996446,4595433068019142998,4590650808332220283,4596585225624469643,-1032028823,1099664085,0,1,0,1,0,1,1,1,0,1
621,4624700144930097537,4634098349039478184,-4590952222104020784,4595678271028539075,4569101448040898630,4595649299418034535,-1031969130,1099664085,0,1,0,1,0,1,0,0,0,1
622,4624815759375305809,4634098773540547190,-4590976387566301235,4595901405773520211,-4633271298369615887,4594797606545632945,-1031969130,1099664085,0,1,0,1,0,1,0,0,0,1
623,4624934849217230417,4634088155732301106,-4590997217781598457,4596103812884112929,-4628715563038355714,4594020627386027527,-1031933313,1099592454,0,1,0,1,0,1,0,0,0,1
624,4625057079263248036,4634066716460715619,-4591014996298932929,4596286698375760618,-4626000674262927107,4592947787698367469,-1031861680,1099496946,0,1,0,1,0,1,0,0,0,1
625,4625182133148995933,4634063279075885056,-4591029973218562756,4596451158806391749,-4633058300709086167,4591642467258200210,-1031776507,1099377560,1,1,0,1,0,1,0,0,0,1
626,4625331729886932517,4634122388819148800,-4591049416377034693,4598642567253434063,4599674017386589685,4590099795131644856,-1031698905,1099258175,0,1,0,1,0,1,0,1,0,1
627,4625416272165336149,4634169282549372892,-4591058773320137253,4598595362354034834,4598108061816866538,4588879995147768704,-1031651150,1099186544,0,1,0,1,0,1,0,1,0,1
628,4625500066672914742,4634204110575412753,-4591066015290736711,4598551812179929499,4595104603415595319,4586909179113679532,-1031621304,1099162667,0,1,0,1,0,1,0,1,0,1
629,4625583147946886782,4634215705464328886,-4591071289320864447,4598510273453486668,4590650808332220283,4585075373411660570,-1031525794,1099091036,0,1,0,1,0,1,0,1,0,1
630,4625665366584661393,4634221551546036948,-4591077474317136966,4598460033519900531,4569101448040898630,4585924248128479140,-1031370591,1098995528,0,1,0,1,0,0,0,1,0,1
631,4625746913143227090,4634221763796571451,-4591084344997714593,4598420891625645295,-4633271298369615887,4586563196209765289,-1031048245,1098796880,0,1,0,1,0,0,0,0,0,1
632,4625827925535497548,4634216454892448409,-4591091729356557220,4598389781779714010,-4628715563038355714,4587041862178018431,-1030803502,1098605860,0,1,0,1,0,0,0,0,0,1
633,4625908486809701357,4634205735256655666,-4591099527196589362,4598363508662755187,-4626000674262927107,4587427160500760580,-1030684116,1098510350,0,1,0,1,0,0,0,0,0,0
634,4625988649656967106,4634175409643206443,-4591107681941331318,4598340304277213841,-4624268450260362036,4587759738595138231,-1030642332,1098510350,0,1,0,1,0,0,0,0,0,0
635,4626068481039832091,4634132972403546225,-4591116109780420926,4598320999789957000,-4622964760619654472,4588014218839388414,-1030528915,1098462595,0,1,0,1,0,0,0,0,0,0
636,4626148067099486198,4634080350088567980,-4591124684413656539,4598306712165743692,-4621687144746895153,4588151007500344201,-1030308050,1098414840,0,1,0,1,0,0,0,0,0,0
637,4626227477585828921,4634063279075885056,-4591133295818888093,4598296486775793969,-4633058300709086167,4588185273118029438,-1030099123,1098414840,1,1,0,1,0,0,0,0,0,1
638,4626389870340229866,4634122388819148800,-4591150735859953823,4599346272986818394,4599674017386589685,4589539819589462336,-1029967799,1098414840,0,1,0,1,0,0,0,1,0,1
639,4626485571906243337,4634169282549372892,-4591160955017849648,4599245279283162377,4598108061816866538,4589425730847207879,-1029860351,1098319330,0,1,0,1,0,0,0,1,0,1
640,4626579714647338799,4634204110575412753,-4591170901026880093,4599154493317321073,4595104603415595319,4589298465324182298,-1029752903,1098271575,0,1,0,1,0,0,0,1,0,1
641,4626672452810350321,4634215705464328886,-4591180559203783255,4599072690687354901,4590650808332220283,4589160696860611642,-1029669332,1098271575,0,1,0,1,0,0,0,1,0,1
642,4626763914663401763,4634221551546036948,-4591189950031349829,4598998358393137557,4569101448040898630,4588911570047625777,-1029657394,1098271575,0,1,0,1,0,0,0,0,0,1
643,4626854215074356059,4634221763796571451,-4591199097571013096,4598930716003450332,-4633271298369615887,4588684864641275028,-1029657394,1098271575,0,1,0,1,0,0,0,0,0,1
644,4626943465272919607,4634216454892448409,-4591208003712559376,4598869551632050423,-4628715563038355714,4588459920213458382,-1029615610,1098367085,0,1,0,1,0,0,0,0,0,1
645,4627031768713439107,4634205735256655666,-4591216662345907394,4598814412441975988,-4626000674262927107,4588229282167343224,-1029555916,1098653615,0,1,0,1,0,0,0,0,0,1
646,4627119221705003929,4634175409643206443,-4591225059032906737,4598764882293428070,-4624268450260362036,4587985190074759203,-1029478315,1099067161,0,1,0,1,0,0,0,1,0,1
647,4627205901678445716,4634132972403546225,-4591233214286657962,4598719861716645057,-4622964760619654472,4587760212910349281,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
648,4627291878205375268,4634080350088567980,-4591241149836147068,4598678892990591803,-4621687144746895153,4587555483684835991,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
649,4627377214595960238,4634063279075885056,-4591248885454751884,4598641611448808895,-4633058300709086167,4587369180084249660,-1029472346,1099091038,1,1,0,1,0,0,0,1,0,1
650,4627546071778247787,4634122388819148800,-4591262532853492861,4599572165981125949,4599674017386589685,4587791137147750719,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
651,4627645365559309853,4634169282549372892,-4591270498602432554,4599454489893621984,4598108061816866538,4587583624741682320,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
652,4627742820651504670,4634204110575412753,-4591278261702538196,4599347404650907198,4595104603415595319,4587394788446717848,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
653,4627838602536782068,4634215705464328886,-4591285840392199537,4599249957077228320,4590650808332220283,4587222947413347749,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
654,4627932861803720734,4634221551546036948,-4591293251268351728,4599161279782624877,4569101448040898630,4587066572068474249,-1029472346,1099091038,0,1,0,1,0,0,0,1,0,1
655,4628025737837380263,4634221763796571451,-4591300501266921133,4599080720274126255,-4633271298369615887,4586916659897410753,-1029454439,1099019407,0,1,0,1,0,0,0,0,0,1
656,4628117356770255950,4634216454892448409,-4591307599080042518,4599007506722365282,-4628715563038355714,4586774847405441265,-1029442501,1098947776,0,1,0,1,0,0,0,0,0,1
657,4628207846777260766,4634205735256655666,-4591314501830414166,4598941758077750861,-4626000674262927107,4586593080127487889,-1029323114,1098892395,0,1,0,1,0,0,0,0,0,1
658,4628297342839173789,4634175409643206443,-4591321062561989456,4598883870713936559,-4624268450260362036,4586274373323104130,-1028976892,1098947776,0,1,0,1,0,0,0,0,0,1
659,4628385953429765913,4634132972403546225,-4591327132861467048,4598832300862721150,-4622964760619654472,4585817369064014953,-1028600822,1098995530,0,1,0,1,0,0,0,0,0,1
660,4628473761048289130,4634080350088567980,-4591332659928373756,4598785535768080258,-4621687144746895153,4585311163210573431,-1028397865,1098995530,0,1,0,1,0,0,0,1,0,1
661,4628560837913047986,4634063279075885056,-4591337675807333860,4598742976667617343,-4633058300709086167,4584834817820681182,-1028362049,1098995530,1,1,0,1,0,0,0,1,0,1
662,4628732232097508443,4634122388819148800,-4591342063552922883,4599660818995353333,4599674017386589685,4580563634197927395,-1028362049,1098995530,0,1,0,1,0,0,0,1,0,1
663,4628831007994116808,4634169282549372892,-4591347036747537557,4599424328302169161,4598108061816866538,4584795042839089660,-1028362049,1098995530,0,1,0,1,0,0,1,1,0,1
664,4628926088723644170,4634204110575412753,-4591354139840012137,4599209121765169350,4595104603415595319,4586779766918063650,-1028362049,1098995530,0,1,0,1,0,0,1,1,0,1
665,4629017806851030910,4634215705464328886,-4591363181139595090,4599013283810855505,4590650808332220283,4588585865881981441,-1028362049,1098995530,0,1,0,1,0,0,1,0,0,1
666,4629106465010381496,4634221551546036948,-4591373986207697494,4598835071267293852,4569101448040898630,4589698718138524442,-1028362049,1098995530,0,1,0,1,0,0,1,0,0,1
667,4629194315867315565,4634221763796571451,-4591383805067884102,4598788053973200834,-4633271298369615887,4589239224133154172,-1028362049,1098995530,0,1,0,1,0,0,0,0,0,1
668,4629281432079029430,4634216454892448409,-4591392726478841471,4598745268234343110,-4628715563038355714,4588474148861897608,-1028362049,1098995530,0,1,0,1,0,0,0,1,0,1
669,4629367879763573643,4634205735256655666,-4591400831210976696,4598706333210860481,-4626000674262927107,4587713134846338783,-1028362049,1098995530,0,1,0,1,0,0,0,1,0,1
670,4629453718681839179,4634175409643206443,-4591408246741490892,4598670878661768525,-4624268450260362036,4587070909189289943,-1028475467,1098923898,0,1,0,1,0,0,0,1,0,1
671,4629538918811341085,4634132972403546225,-4591415545861505856,4598633675603102520,-4622964760619654472,4586962433226559422,-1029549951,1099664099,0,1,0,1,0,0,0,1,0,1
672,4629623201813335312,4634080350088567980,-4591423398410620325,4598580262095515917,-4621687144746895153,4587478140613504828,-1030976627,1100093893,0,1,0,1,0,0,0,1,0,1
673,4629703404235984300,4634063279075885056,-4591432067797888170,4598516589453037525,-4633058300709086167,4588239303100283349,-1031686980,1100141647,1,1,0,1,0,0,0,1,0,1
674,4629782745238564753,4634122388819148800,-4591459996379532305,4599216604550313183,4599674017386589685,4592471912425806965,-1031770551,1100093893,0,1,0,1,0,0,0,1,0,1
675,4629829324696280882,4634169282549372892,-4591476740574798273,4599097195309044813,4598108061816866538,4592465876346321447,-1031621317,1099998385,0,1,0,1,0,0,0,1,0,1
676,4629874986579405629,4634204110575412753,-4591493439152157407,4598990316217560385,4595104603415595319,4592444622050556520,-1031543716,1099974508,0,1,0,1,0,0,0,1,0,1
677,4629919813469628154,4634215705464328886,-4591510096217220125,4598893056241506540,4590650808332220283,4592425280640853022,-1031543716,1099974508,0,1,0,1,0,0,0,1,0,1
678,4629963880516287758,4634221551546036948,-4591526715506092016,4598804549660746797,4569101448040898630,4592407679957515590,-1031543716,1099974508,0,1,0,1,0,0,0,1,0,1
679,4630005303256562459,4634221763796571451,-4591545251044861958,4598496540844156495,-4633271298369615887,4593300499135746366,-1031513869,1099974508,0,1,0,1,0,0,1,1,0,1
680,4630044365684195808,4634216454892448409,-4591565512194329783,4598221611619768329,-4628715563038355714,4593888057806590500,-1031412390,1099974508,0,1,0,1,0,0,1,1,0,1
681,4630081328571825826,4634205735256655666,-4591587323767424184,4597778894840988263,-4626000674262927107,4594249244505047202,-1031304942,1099998385,0,1,0,1,0,0,1,1,0,1
682,4630118308396542909,4634175409643206443,-4591608468010613072,4597782840504904620,-4624268450260362036,4594093783325778508,-1031167647,1100022262,0,1,0,1,0,0,0,1,0,1
683,4630155322762611611,4634132972403546225,-4591628954508355189,4597790887258409721,-4622964760619654472,4593940554942082726,-1031054230,1100046139,0,1,0,1,0,0,0,1,0,1
684,4630192323291310119,4634080350088567980,-4591646053452412989,4597787663704556396,-4621687144746895153,4592631160908175324,-1031018415,1100070016,0,1,0,1,0,1,0,1,0,1
685,4630229308707771819,4634063279075885056,-4591660064317102162,4597784143157768274,-4633058300709086167,4591192362927278738,-1031006477,1100093893,1,1,0,1,0,1,0,1,0,1
686,4630306001719647380,4634122388819148800,-4591674569644203120,4599031541754434105,4599674017386589685,4588270808381244579,-1030988570,1100117770,0,1,0,1,0,1,0,1,0,1
687,4630351184928673876,4634169282549372892,-4591680927359314388,4598934560256989230,4598108061816866538,4586085194455817462,-1030976632,1100117770,0,1,0,1,0,1,0,1,0,1
688,4630395609120765993,4634204110575412753,-4591685147831010981,4598846149961924821,4595104603415595319,4583522830326615842,-1030970663,1100117770,0,1,0,1,0,1,0,1,0,1
689,4630439340202942457,4634215705464328886,-4591687418338915165,4598765416516622759,4590650808332220283,4579616622366695995,-1030958725,1100117770,0,1,0,1,0,1,0,1,0,1
690,4630482513821965730,4634221551546036948,-4591690686756691556,4598700483206667688,4569101448040898630,4581748506425478436,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
691,4630525180149504979,4634221763796571451,-4591694863272477827,4598641393892905630,-4633271298369615887,4583440910573305464,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
692,4630567384841780462,4634216454892448409,-4591699866157476904,4598587622615832478,-4628715563038355714,4584822709527689026,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
693,4630609169445953811,4634205735256655666,-4591705621038481307,4598538690752285702,-4626000674262927107,4585523449505487217,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
694,4630650571769943200,4634175409643206443,-4591712060235870278,4598494162755174847,-4624268450260362036,4586161122903661208,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
695,4630691626218955161,4634132972403546225,-4591719122161187154,4598453642276636175,-4622964760619654472,4586741405712723190,-1030958725,1100117770,0,1,0,1,0,0,0,1,0,1
696,4630732366057251581,4634080350088567980,-4591726745260917369,4598416996419433895,-4621687144746895153,4587264330493120251,-1030946787,1100117770,0,1,0,1,0,0,0,0,0,1
